CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO
14,K,K685,El Puente Academy for Peace and Justice,MS Core,GEN ED,SCIENCE,Other Science,-,18,1,18,18,18,STARS,
14,K,K685,El Puente Academy for Peace and Justice,MS Core,CTT,SCIENCE,Other Science,-,18,1,18,18,18,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,GEN ED,ENGLISH,Other English,-,324,14,23.1,20,27,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,GEN ED,MATH,Other Math,-,64,3,21.3,18,25,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,GEN ED,SCIENCE,Earth Science,-,52,2,26,25,27,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,GEN ED,SCIENCE,Living Environment,-,64,3,21.3,20,23,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,GEN ED,SCIENCE,Physics,-,21,1,21,21,21,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,110,5,22,20,26,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,52,2,26,25,27,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,GEN ED,SOCIAL STUDIES,Economics,-,18,1,18,18,18,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,CTT,ENGLISH,Other English,-,18,1,18,18,18,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,CTT,MATH,Other Math,-,18,1,18,18,18,STARS,
14,K,K685,El Puente Academy for Peace and Justice,12-Sep,CTT,SOCIAL STUDIES,Economics,-,18,1,18,18,18,STARS,
14,K,K685,El Puente Academy for Peace and Justice,,,,,,,,,,,,14.6
15,K,K001,P.S. 001 The Bergen,0K,GEN ED,-,-,-,162,7,23.1,21,25,ATS,
15,K,K001,P.S. 001 The Bergen,1,GEN ED,-,-,-,146,7,20.9,18,27,ATS,
15,K,K001,P.S. 001 The Bergen,1,CTT,-,-,-,23,1,23,23,23,ATS,
15,K,K001,P.S. 001 The Bergen,2,GEN ED,-,-,-,151,7,21.6,18,23,ATS,
15,K,K001,P.S. 001 The Bergen,2,CTT,-,-,-,26,1,26,26,26,ATS,
15,K,K001,P.S. 001 The Bergen,3,GEN ED,-,-,-,157,7,22.4,14,27,ATS,
15,K,K001,P.S. 001 The Bergen,3,CTT,-,-,-,25,1,25,25,25,ATS,
15,K,K001,P.S. 001 The Bergen,4,GEN ED,-,-,-,119,5,23.8,14,30,ATS,
15,K,K001,P.S. 001 The Bergen,4,CTT,-,-,-,26,1,26,26,26,ATS,
15,K,K001,P.S. 001 The Bergen,5,GEN ED,-,-,-,122,5,24.4,17,30,ATS,
15,K,K001,P.S. 001 The Bergen,5,CTT,-,-,-,26,1,26,26,26,ATS,
15,K,K001,P.S. 001 The Bergen,0K-09,SPEC ED,-,-,12:01,24,2,12,12,12,ATS,
15,K,K001,P.S. 001 The Bergen,0K-09,SPEC ED,-,-,12:01:01,24,2,12,12,12,ATS,
15,K,K001,P.S. 001 The Bergen,,,,,,,,,,,,12.2
15,K,K010,"Magnet School of Math, Science and Design Technology",0K,GEN ED,-,-,-,128,6,21.3,19,23,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",0K,G&T,-,-,-,23,1,23,23,23,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",1,GEN ED,-,-,-,118,5,23.6,22,28,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",1,CTT,-,-,-,28,1,28,28,28,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",1,G&T,-,-,-,25,1,25,25,25,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",2,GEN ED,-,-,-,97,4,24.3,24,25,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",2,CTT,-,-,-,25,1,25,25,25,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",3,GEN ED,-,-,-,74,3,24.7,24,26,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",3,CTT,-,-,-,26,1,26,26,26,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",4,GEN ED,-,-,-,58,2,29,28,30,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",4,CTT,-,-,-,30,1,30,30,30,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",5,GEN ED,-,-,-,48,2,24,23,25,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",5,CTT,-,-,-,27,1,27,27,27,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",0K-09,SPEC ED,-,-,12:01:01,23,2,11.5,11,12,ATS,
15,K,K010,"Magnet School of Math, Science and Design Technology",,,,,,,,,,,,13.8
15,K,K015,P.S. 015 Patrick F. Daly,0K,GEN ED,-,-,-,22,1,22,22,22,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,0K,CTT,-,-,-,19,1,19,19,19,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,1,GEN ED,-,-,-,25,1,25,25,25,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,1,CTT,-,-,-,22,1,22,22,22,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,2,GEN ED,-,-,-,19,1,19,19,19,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,2,CTT,-,-,-,20,1,20,20,20,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,3,GEN ED,-,-,-,21,1,21,21,21,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,3,CTT,-,-,-,21,1,21,21,21,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,4,GEN ED,-,-,-,25,1,25,25,25,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,4,CTT,-,-,-,27,1,27,27,27,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,5,GEN ED,-,-,-,26,1,26,26,26,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,5,CTT,-,-,-,28,1,28,28,28,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,0K-09,SPEC ED,-,-,12:01:01,66,6,11,9,12,ATS,
15,K,K015,P.S. 015 Patrick F. Daly,,,,,,,,,,,,10.2
15,K,K024,P.S. 024,0K,GEN ED,-,-,-,102,4,25.5,25,26,ATS,
15,K,K024,P.S. 024,1,GEN ED,-,-,-,118,5,23.6,21,26,ATS,
15,K,K024,P.S. 024,2,GEN ED,-,-,-,119,5,23.8,23,25,ATS,
15,K,K024,P.S. 024,3,GEN ED,-,-,-,82,4,20.5,19,22,ATS,
15,K,K024,P.S. 024,3,CTT,-,-,-,52,2,26,26,26,ATS,
15,K,K024,P.S. 024,4,GEN ED,-,-,-,81,4,20.3,14,24,ATS,
15,K,K024,P.S. 024,4,CTT,-,-,-,49,2,24.5,24,25,ATS,
15,K,K024,P.S. 024,5,GEN ED,-,-,-,67,3,22.3,21,23,ATS,
15,K,K024,P.S. 024,5,CTT,-,-,-,45,2,22.5,22,23,ATS,
15,K,K024,P.S. 024,0K-09,SPEC ED,-,-,12:01:01,26,3,8.7,4,12,ATS,
15,K,K024,P.S. 024,,,,,,,,,,,,11.8
15,K,K027,Agnes Y. Humphrey School for Leadership,5,GEN ED,-,-,-,15,1,15,15,15,ATS,
15,K,K027,Agnes Y. Humphrey School for Leadership,5,CTT,-,-,-,15,1,15,15,15,ATS,
15,K,K027,Agnes Y. Humphrey School for Leadership,8,CTT,-,-,-,27,2,13.5,13,14,ATS,
15,K,K027,Agnes Y. Humphrey School for Leadership,0K-09,SPEC ED,-,-,12:01,9,1,9,9,9,ATS,
15,K,K027,Agnes Y. Humphrey School for Leadership,0K-09,SPEC ED,-,-,12:01:01,8,1,8,8,8,ATS,
15,K,K027,Agnes Y. Humphrey School for Leadership,MS Core,CTT,ENGLISH,MS English Core,-,28,2,14,13,15,STARS,
15,K,K027,Agnes Y. Humphrey School for Leadership,MS Core,CTT,MATH,MS Math Core,-,28,2,14,13,15,STARS,
15,K,K027,Agnes Y. Humphrey School for Leadership,MS Core,CTT,SCIENCE,MS Science Core,-,28,2,14,13,15,STARS,
15,K,K027,Agnes Y. Humphrey School for Leadership,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,28,2,14,13,15,STARS,
15,K,K027,Agnes Y. Humphrey School for Leadership,MS Core,SPEC ED,ENGLISH,MS English Core,-,7,1,7,7,7,STARS,
15,K,K027,Agnes Y. Humphrey School for Leadership,MS Core,SPEC ED,MATH,MS Math Core,-,7,1,7,7,7,STARS,
15,K,K027,Agnes Y. Humphrey School for Leadership,MS Core,SPEC ED,SCIENCE,MS Science Core,-,7,1,7,7,7,STARS,
15,K,K027,Agnes Y. Humphrey School for Leadership,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,7,1,7,7,7,STARS,
15,K,K027,Agnes Y. Humphrey School for Leadership,,,,,,,,,,,,3
15,K,K029,P.S. 029 John M. Harrigan,0K,GEN ED,-,-,-,94,4,23.5,23,24,ATS,
15,K,K029,P.S. 029 John M. Harrigan,0K,CTT,-,-,-,24,1,24,24,24,ATS,
15,K,K029,P.S. 029 John M. Harrigan,1,GEN ED,-,-,-,99,4,24.8,24,26,ATS,
15,K,K029,P.S. 029 John M. Harrigan,1,CTT,-,-,-,23,1,23,23,23,ATS,
15,K,K029,P.S. 029 John M. Harrigan,2,GEN ED,-,-,-,69,3,23,23,23,ATS,
15,K,K029,P.S. 029 John M. Harrigan,2,CTT,-,-,-,22,1,22,22,22,ATS,
15,K,K029,P.S. 029 John M. Harrigan,3,GEN ED,-,-,-,69,3,23,23,23,ATS,
15,K,K029,P.S. 029 John M. Harrigan,3,CTT,-,-,-,22,1,22,22,22,ATS,
15,K,K029,P.S. 029 John M. Harrigan,4,GEN ED,-,-,-,58,2,29,29,29,ATS,
15,K,K029,P.S. 029 John M. Harrigan,4,CTT,-,-,-,31,1,31,31,31,ATS,
15,K,K029,P.S. 029 John M. Harrigan,5,GEN ED,-,-,-,79,3,26.3,25,27,ATS,
15,K,K029,P.S. 029 John M. Harrigan,5,CTT,-,-,-,26,1,26,26,26,ATS,
15,K,K029,P.S. 029 John M. Harrigan,0K-09,SPEC ED,-,-,12:01:01,10,1,10,10,10,ATS,
15,K,K029,P.S. 029 John M. Harrigan,,,,,,,,,,,,15.1
15,K,K032,P.S. 032 Samuels Mills Sprole,0K,CTT,-,-,-,43,3,14.3,12,19,ATS,
15,K,K032,P.S. 032 Samuels Mills Sprole,1,CTT,-,-,-,47,3,15.7,13,20,ATS,
15,K,K032,P.S. 032 Samuels Mills Sprole,2,CTT,-,-,-,42,3,14,13,15,ATS,
15,K,K032,P.S. 032 Samuels Mills Sprole,3,CTT,-,-,-,32,2,16,14,18,ATS,
15,K,K032,P.S. 032 Samuels Mills Sprole,4,CTT,-,-,-,45,3,15,14,17,ATS,
15,K,K032,P.S. 032 Samuels Mills Sprole,5,CTT,-,-,-,38,3,12.7,12,14,ATS,
15,K,K032,P.S. 032 Samuels Mills Sprole,0K-09,SPEC ED,-,-,12:01:01,18,2,9,6,12,ATS,
15,K,K032,P.S. 032 Samuels Mills Sprole,,,,,,,,,,,,4.4
15,K,K038,P.S. 038 The Pacific,0K,GEN ED,-,-,-,47,2,23.5,23,24,ATS,
15,K,K038,P.S. 038 The Pacific,0K,G&T,-,-,-,11,1,11,11,11,ATS,
15,K,K038,P.S. 038 The Pacific,1,GEN ED,-,-,-,53,3,17.7,15,19,ATS,
15,K,K038,P.S. 038 The Pacific,1,G&T,-,-,-,13,1,13,13,13,ATS,
15,K,K038,P.S. 038 The Pacific,2,GEN ED,-,-,-,46,2,23,23,23,ATS,
15,K,K038,P.S. 038 The Pacific,3,GEN ED,-,-,-,40,2,20,19,21,ATS,
15,K,K038,P.S. 038 The Pacific,4,GEN ED,-,-,-,40,2,20,18,22,ATS,
15,K,K038,P.S. 038 The Pacific,4,G&T,-,-,-,23,1,23,23,23,ATS,
15,K,K038,P.S. 038 The Pacific,5,GEN ED,-,-,-,57,2,28.5,28,29,ATS,
15,K,K038,P.S. 038 The Pacific,5,G&T,-,-,-,17,1,17,17,17,ATS,
15,K,K038,P.S. 038 The Pacific,0K-09,SPEC ED,-,-,12:01:01,46,5,9.2,7,11,ATS,
15,K,K038,P.S. 038 The Pacific,,,,,,,,,,,,14
15,K,K039,P.S. 039 Henry Bristow,0K,GEN ED,-,-,-,41,2,20.5,18,23,ATS,
15,K,K039,P.S. 039 Henry Bristow,0K,CTT,-,-,-,21,1,21,21,21,ATS,
15,K,K039,P.S. 039 Henry Bristow,1,GEN ED,-,-,-,39,2,19.5,19,20,ATS,
15,K,K039,P.S. 039 Henry Bristow,1,CTT,-,-,-,22,1,22,22,22,ATS,
15,K,K039,P.S. 039 Henry Bristow,2,GEN ED,-,-,-,47,2,23.5,23,24,ATS,
15,K,K039,P.S. 039 Henry Bristow,3,GEN ED,-,-,-,55,3,18.3,17,19,ATS,
15,K,K039,P.S. 039 Henry Bristow,4,GEN ED,-,-,-,47,2,23.5,23,24,ATS,
15,K,K039,P.S. 039 Henry Bristow,5,GEN ED,-,-,-,47,2,23.5,23,24,ATS,
15,K,K039,P.S. 039 Henry Bristow,,,,,,,,,,,,12.5
15,K,K051,M.S. 51 William Alexander,6,GEN ED,-,-,-,225,7,32.1,31,33,ATS,
15,K,K051,M.S. 51 William Alexander,6,CTT,-,-,-,27,1,27,27,27,ATS,
15,K,K051,M.S. 51 William Alexander,6,G&T,-,-,-,62,2,31,31,31,ATS,
15,K,K051,M.S. 51 William Alexander,7,GEN ED,-,-,-,294,9,32.7,31,34,ATS,
15,K,K051,M.S. 51 William Alexander,7,CTT,-,-,-,29,1,29,29,29,ATS,
15,K,K051,M.S. 51 William Alexander,7,G&T,-,-,-,33,1,33,33,33,ATS,
15,K,K051,M.S. 51 William Alexander,8,GEN ED,-,-,-,267,9,29.7,26,33,ATS,
15,K,K051,M.S. 51 William Alexander,8,CTT,-,-,-,28,1,28,28,28,ATS,
15,K,K051,M.S. 51 William Alexander,8,G&T,-,-,-,58,2,29,29,29,ATS,
15,K,K051,M.S. 51 William Alexander,0K-09,SPEC ED,-,-,12:01,17,2,8.5,8,9,ATS,
15,K,K051,M.S. 51 William Alexander,0K-09,SPEC ED,-,-,12:01:01,37,4,9.3,9,10,ATS,
15,K,K051,M.S. 51 William Alexander,MS Core,GEN ED,ENGLISH,MS English Core,-,936,30,31.2,26,34,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,GEN ED,MATH,MS Math Core,-,753,27,27.9,12,34,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,GEN ED,MATH,Integrated Algebra,-,63,3,21,10,28,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,GEN ED,SCIENCE,MS Science Core,-,834,29,28.8,11,34,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,GEN ED,SCIENCE,Living Environment,-,100,6,16.7,13,22,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,924,30,30.8,18,34,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,CTT,ENGLISH,MS English Core,-,84,3,28,27,29,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,CTT,MATH,MS Math Core,-,76,3,25.3,21,28,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,CTT,SCIENCE,MS Science Core,-,82,3,27.3,26,29,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,96,3,32,27,40,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,SPEC ED,ENGLISH,MS English Core,-,52,6,8.7,8,10,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,SPEC ED,MATH,MS Math Core,-,35,4,8.8,8,10,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,SPEC ED,SCIENCE,MS Science Core,-,52,6,8.7,8,10,STARS,
15,K,K051,M.S. 51 William Alexander,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,52,6,8.7,8,10,STARS,
15,K,K051,M.S. 51 William Alexander,,,,,,,,,,,,20.6
15,K,K058,P.S. 058 The Carroll,0K,GEN ED,-,-,-,123,5,24.6,22,26,ATS,
15,K,K058,P.S. 058 The Carroll,0K,CTT,-,-,-,23,1,23,23,23,ATS,
15,K,K058,P.S. 058 The Carroll,1,GEN ED,-,-,-,117,5,23.4,23,24,ATS,
15,K,K058,P.S. 058 The Carroll,1,CTT,-,-,-,25,1,25,25,25,ATS,
15,K,K058,P.S. 058 The Carroll,2,GEN ED,-,-,-,102,4,25.5,24,27,ATS,
15,K,K058,P.S. 058 The Carroll,2,CTT,-,-,-,26,1,26,26,26,ATS,
15,K,K058,P.S. 058 The Carroll,3,GEN ED,-,-,-,88,4,22,21,23,ATS,
15,K,K058,P.S. 058 The Carroll,3,CTT,-,-,-,21,1,21,21,21,ATS,
15,K,K058,P.S. 058 The Carroll,4,GEN ED,-,-,-,71,3,23.7,23,24,ATS,
15,K,K058,P.S. 058 The Carroll,4,CTT,-,-,-,24,1,24,24,24,ATS,
15,K,K058,P.S. 058 The Carroll,5,GEN ED,-,-,-,43,2,21.5,21,22,ATS,
15,K,K058,P.S. 058 The Carroll,5,CTT,-,-,-,22,1,22,22,22,ATS,
15,K,K058,P.S. 058 The Carroll,0K-09,SPEC ED,-,-,12:01:01,34,3,11.3,11,12,ATS,
15,K,K058,P.S. 058 The Carroll,,,,,,,,,,,,13.9
15,K,K088,J.H.S. 088 Peter Rouget,6,GEN ED,-,-,-,151,7,21.6,17,25,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,6,CTT,-,-,-,40,2,20,19,21,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,6,G&T,-,-,-,84,3,28,27,29,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,7,GEN ED,-,-,-,112,4,28,23,31,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,7,CTT,-,-,-,73,3,24.3,23,26,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,7,G&T,-,-,-,90,3,30,27,32,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,8,GEN ED,-,-,-,143,5,28.6,27,30,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,8,CTT,-,-,-,49,2,24.5,23,26,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,8,G&T,-,-,-,91,3,30.3,30,31,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,0K-09,SPEC ED,-,-,12:01,39,4,9.8,9,11,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,0K-09,SPEC ED,-,-,12:01:01,22,2,11,10,12,ATS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,GEN ED,ENGLISH,MS English Core,-,671,25,26.8,17,32,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,GEN ED,MATH,MS Math Core,-,580,22,26.4,17,32,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,GEN ED,MATH,Integrated Algebra,-,91,3,30.3,30,31,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,GEN ED,SCIENCE,MS Science Core,-,580,22,26.4,17,32,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,GEN ED,SCIENCE,Living Environment,-,91,3,30.3,30,31,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,671,25,26.8,17,32,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,CTT,ENGLISH,MS English Core,-,164,7,23.4,20,26,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,CTT,MATH,MS Math Core,-,164,7,23.4,20,26,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,CTT,SCIENCE,MS Science Core,-,164,7,23.4,20,26,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,164,7,23.4,20,26,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,SPEC ED,ENGLISH,MS English Core,-,32,3,10.7,10,12,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,SPEC ED,MATH,MS Math Core,-,32,3,10.7,10,12,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,SPEC ED,SCIENCE,MS Science Core,-,32,3,10.7,10,12,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,32,3,10.7,10,12,STARS,
15,K,K088,J.H.S. 088 Peter Rouget,,,,,,,,,,,,12.5
15,K,K094,P.S. 094 The Henry Longfellow,0K,GEN ED,-,-,-,194,8,24.3,23,25,ATS,
15,K,K094,P.S. 094 The Henry Longfellow,0K,CTT,-,-,-,20,1,20,20,20,ATS,
15,K,K094,P.S. 094 The Henry Longfellow,1,GEN ED,-,-,-,228,8,28.5,24,32,ATS,
15,K,K094,P.S. 094 The Henry Longfellow,1,CTT,-,-,-,22,1,22,22,22,ATS,
15,K,K094,P.S. 094 The Henry Longfellow,2,GEN ED,-,-,-,193,8,24.1,22,27,ATS,
15,K,K094,P.S. 094 The Henry Longfellow,3,GEN ED,-,-,-,174,6,29,28,30,ATS,
15,K,K094,P.S. 094 The Henry Longfellow,3,CTT,-,-,-,26,1,26,26,26,ATS,
15,K,K094,P.S. 094 The Henry Longfellow,4,GEN ED,-,-,-,175,7,25,23,27,ATS,
15,K,K094,P.S. 094 The Henry Longfellow,5,GEN ED,-,-,-,196,9,21.8,19,27,ATS,
15,K,K094,P.S. 094 The Henry Longfellow,0K-09,SPEC ED,-,-,12:01:01,12,1,12,12,12,ATS,
15,K,K094,P.S. 094 The Henry Longfellow,,,,,,,,,,,,16.7
15,K,K107,P.S. 107 John W. Kimball,0K,GEN ED,-,-,-,88,4,22,20,24,ATS,
15,K,K107,P.S. 107 John W. Kimball,1,GEN ED,-,-,-,97,4,24.3,23,25,ATS,
15,K,K107,P.S. 107 John W. Kimball,2,GEN ED,-,-,-,84,4,21,20,22,ATS,
15,K,K107,P.S. 107 John W. Kimball,3,GEN ED,-,-,-,65,3,21.7,15,25,ATS,
15,K,K107,P.S. 107 John W. Kimball,3,CTT,-,-,-,24,1,24,24,24,ATS,
15,K,K107,P.S. 107 John W. Kimball,4,GEN ED,-,-,-,48,2,24,24,24,ATS,
15,K,K107,P.S. 107 John W. Kimball,4,CTT,-,-,-,27,1,27,27,27,ATS,
15,K,K107,P.S. 107 John W. Kimball,5,GEN ED,-,-,-,30,1,30,30,30,ATS,
15,K,K107,P.S. 107 John W. Kimball,5,CTT,-,-,-,29,1,29,29,29,ATS,
15,K,K107,P.S. 107 John W. Kimball,0K-09,SPEC ED,-,-,12:01:01,8,1,8,8,8,ATS,
15,K,K107,P.S. 107 John W. Kimball,,,,,,,,,,,,14.6
15,K,K124,P.S. 124 Silas B. Dutcher,0K,GEN ED,-,-,-,71,3,23.7,23,25,ATS,
15,K,K124,P.S. 124 Silas B. Dutcher,1,GEN ED,-,-,-,44,2,22,22,22,ATS,
15,K,K124,P.S. 124 Silas B. Dutcher,2,GEN ED,-,-,-,39,2,19.5,19,20,ATS,
15,K,K124,P.S. 124 Silas B. Dutcher,3,GEN ED,-,-,-,50,2,25,24,26,ATS,
15,K,K124,P.S. 124 Silas B. Dutcher,4,GEN ED,-,-,-,51,2,25.5,25,26,ATS,
15,K,K124,P.S. 124 Silas B. Dutcher,5,GEN ED,-,-,-,35,2,17.5,17,18,ATS,
15,K,K124,P.S. 124 Silas B. Dutcher,0K-09,SPEC ED,-,-,12:01:01,21,2,10.5,9,12,ATS,
15,K,K124,P.S. 124 Silas B. Dutcher,,,,,,,,,,,,13.8
15,K,K130,P.S. 130 The Parkside,0K,GEN ED,-,-,-,75,3,25,25,25,ATS,
15,K,K130,P.S. 130 The Parkside,0K,CTT,-,-,-,19,1,19,19,19,ATS,
15,K,K130,P.S. 130 The Parkside,1,GEN ED,-,-,-,70,3,23.3,22,24,ATS,
15,K,K130,P.S. 130 The Parkside,1,CTT,-,-,-,20,1,20,20,20,ATS,
15,K,K130,P.S. 130 The Parkside,2,GEN ED,-,-,-,96,4,24,24,24,ATS,
15,K,K130,P.S. 130 The Parkside,3,GEN ED,-,-,-,58,3,19.3,18,21,ATS,
15,K,K130,P.S. 130 The Parkside,4,GEN ED,-,-,-,82,4,20.5,20,21,ATS,
15,K,K130,P.S. 130 The Parkside,5,GEN ED,-,-,-,76,3,25.3,25,26,ATS,
15,K,K130,P.S. 130 The Parkside,0K-09,SPEC ED,-,-,8:01:01,12,1,12,12,12,ATS,
15,K,K130,P.S. 130 The Parkside,,,,,,,,,,,,14.4
15,K,K131,P.S. 131 Brooklyn,0K,GEN ED,-,-,-,148,6,24.7,23,25,ATS,
15,K,K131,P.S. 131 Brooklyn,0K,CTT,-,-,-,18,1,18,18,18,ATS,
15,K,K131,P.S. 131 Brooklyn,1,GEN ED,-,-,-,156,6,26,25,28,ATS,
15,K,K131,P.S. 131 Brooklyn,1,CTT,-,-,-,23,1,23,23,23,ATS,
15,K,K131,P.S. 131 Brooklyn,2,GEN ED,-,-,-,117,5,23.4,22,25,ATS,
15,K,K131,P.S. 131 Brooklyn,2,CTT,-,-,-,19,1,19,19,19,ATS,
15,K,K131,P.S. 131 Brooklyn,3,GEN ED,-,-,-,138,6,23,22,24,ATS,
15,K,K131,P.S. 131 Brooklyn,4,GEN ED,-,-,-,116,5,23.2,23,24,ATS,
15,K,K131,P.S. 131 Brooklyn,5,GEN ED,-,-,-,102,4,25.5,25,26,ATS,
15,K,K131,P.S. 131 Brooklyn,5,CTT,-,-,-,24,1,24,24,24,ATS,
15,K,K131,P.S. 131 Brooklyn,0K-09,SPEC ED,-,-,12:01:01,12,1,12,12,12,ATS,
15,K,K131,P.S. 131 Brooklyn,,,,,,,,,,,,15.3
15,K,K136,I.S. 136 Charles O. Dewey,6,GEN ED,-,-,-,112,5,22.4,16,26,ATS,
15,K,K136,I.S. 136 Charles O. Dewey,6,CTT,-,-,-,27,1,27,27,27,ATS,
15,K,K136,I.S. 136 Charles O. Dewey,7,GEN ED,-,-,-,133,5,26.6,23,30,ATS,
15,K,K136,I.S. 136 Charles O. Dewey,7,CTT,-,-,-,27,1,27,27,27,ATS,
15,K,K136,I.S. 136 Charles O. Dewey,8,GEN ED,-,-,-,162,7,23.1,20,26,ATS,
15,K,K136,I.S. 136 Charles O. Dewey,0K-09,SPEC ED,-,-,12:01,20,2,10,9,11,ATS,
15,K,K136,I.S. 136 Charles O. Dewey,0K-09,SPEC ED,-,-,12:01:01,23,2,11.5,11,12,ATS,
15,K,K136,I.S. 136 Charles O. Dewey,MS Core,GEN ED,ENGLISH,MS English Core,-,406,17,23.9,16,31,STARS,
15,K,K136,I.S. 136 Charles O. Dewey,MS Core,GEN ED,MATH,MS Math Core,-,382,16,23.9,16,31,STARS,
15,K,K136,I.S. 136 Charles O. Dewey,MS Core,GEN ED,MATH,Integrated Algebra,-,24,1,24,24,24,STARS,
15,K,K136,I.S. 136 Charles O. Dewey,MS Core,GEN ED,SCIENCE,MS Science Core,-,381,16,23.8,16,31,STARS,
